Arrest
Battery
Battery
Burglary
Burglary
Burglary
Burglary
Burglary
Burglary
Carrying a firearm
Carrying a firearm
Carrying a firearm
Carrying a firearm
Carrying a firearm
Carrying a firearm
Carrying a firearm
Carrying a firearm
Battery
Battery
Battery
Battery
Battery
Battery
Battery
Vehicle-related arrest
Vehicle-related arrest
DUI
DUI
DUI
DUI
DUI
DUI
DUI
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Intoxication
Intoxication
Intoxication
Intoxication
Intoxication
Intoxication
Intoxication
Intoxication
Intoxication
Intoxication
Intoxication
Intoxication
Intoxication
Intoxication
Intoxication
Intoxication
Intoxication
Intoxication
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Other
Other
Other
Other
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Warrant arrest
Possession of narcotics
Possession of narcotics
Possession of narcotics
Possession of narcotics
Possession of narcotics
Possession of narcotics
Possession of narcotics
Possession of narcotics
Possession of narcotics
Possession of narcotics
Possession of narcotics
Possession of narcotics
Possession of narcotics
Possession of narcotics
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Probation violation
Vehicle-related arrest
Vehicle-related arrest
Burglary
Burglary
Burglary
Burglary
Burglary
Burglary
Burglary
Burglary
Burglary
Burglary
Burglary
Tresspassing
Tresspassing
Tresspassing
Vandalism
Probation violation
Probation violation
Probation violation
